loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
L001664,B8074,CONVENTIONAL,2021-12-20,2051-12-20,57332.00,43535.29,7.296,240,FL,PURCHASE,A+,28,MEDIUM,CURRENT,0,Bank of America,2023-05-16,2023-06-15,COMPLETE,MANUAL_ENTRY
L001665,B6777,JUMBO,2016-08-13,2046-08-13,432169.00,297145.24,5.158,240,RI,PURCHASE,A,21,MEDIUM,CURRENT,0,Freedom Mortgage,2020-05-09,2020-05-23,MISSING,MANUAL_ENTRY
L001666,B5097,VA,2015-01-05,2030-01-05,370287.00,293669.98,7.102,360,MO,PURCHASE,A+,18,HIGH,CURRENT,0,US Bank,2025-12-27,2026-01-14,COMPLETE,ORIGINATION_SYS
L001667,B4300,JUMBO,2012-06-12,2032-06-12,741323.00,669739.54,6.756,360,AR,PURCHASE,A+,6,HIGH,CURRENT,0,Quicken Loans,2013-10-31,2013-11-13,COMPLETE,ORIGINATION_SYS
L001668,B4723,CONVENTIONAL,2012-11-30,2042-11-30,582243.00,0.00,6.621,240,CT,CASH_OUT,A,23,MEDIUM,PAID_OFF,0,PNC Bank,2019-07-30,2019-08-25,COMPLETE,MANUAL_ENTRY
L001669,B7454,CONVENTIONAL,2020-09-30,2050-09-30,673267.00,257403.29,7.974,180,UT,REFINANCE,B+,17,HIGH,CURRENT,0,Freedom Mortgage,2030-12-29,2031-01-02,COMPLETE,MANUAL_ENTRY
L001670,B4847,JUMBO,2022-07-31,2052-07-31,586977.00,327396.18,4.876,180,OR,PURCHASE,B+,0,VERY_HIGH,DELINQUENT,64,JPMorgan Chase,2031-05-01,2031-05-16,COMPLETE,MANUAL_ENTRY
L001671,B5139,VA,2023-01-23,2053-01-23,735216.00,614280.81,4.163,180,PA,PURCHASE,B+,13,MEDIUM,DEFAULT,250,Quicken Loans,2028-04-30,2028-05-20,INCOMPLETE,SERVICING_SYS
L001672,B2787,JUMBO,2016-05-22,2046-05-22,293541.00,144867.43,2.686,360,MI,CASH_OUT,B+,29,MEDIUM,CURRENT,0,US Bank,2020-06-12,2020-06-28,COMPLETE,MANUAL_ENTRY
L001673,B6961,VA,2022-09-25,2052-09-25,106822.00,64129.50,5.203,180,NY,REFINANCE,D,21,LOW,DELINQUENT,80,Quicken Loans,2029-03-26,2029-04-10,COMPLETE,ORIGINATION_SYS
L001674,B8255,CONVENTIONAL,2016-11-16,2046-11-16,90834.00,0.00,7.338,240,MO,PURCHASE,B+,20,MEDIUM,CLOSED,0,Bank of America,2019-04-27,2019-05-18,COMPLETE,MANUAL_ENTRY
L001675,B4233,VA,2010-01-22,2030-01-22,582530.00,377182.91,4.195,180,NE,CASH_OUT,A+,19,HIGH,CURRENT,0,JPMorgan Chase,2011-11-24,2011-12-24,COMPLETE,MANUAL_ENTRY
L001676,B7432,VA,2010-12-21,2040-12-21,246384.00,109822.07,3.673,240,VT,CASH_OUT,B+,10,LOW,DEFAULT,160,Bank of America,2021-06-24,2021-07-13,COMPLETE,SERVICING_SYS
L001677,B8983,CONVENTIONAL,2023-04-30,2053-04-30,106235.00,0.00,4.252,360,AZ,CASH_OUT,B,22,HIGH,CLOSED,0,Bank of America,2026-03-01,2026-03-12,COMPLETE,SERVICING_SYS
L001678,B7850,VA,2010-12-10,2025-12-10,88532.00,28916.36,4.093,240,NM,REFINANCE,A,24,MEDIUM,CURRENT,0,Wells Fargo,2013-11-04,2013-11-21,COMPLETE,MANUAL_ENTRY
L001679,B7856,VA,2023-05-24,2038-05-24,715706.00,894632.50,2.678,360,GA,PURCHASE,B,29,MEDIUM,DELINQUENT,78,PNC Bank,2032-04-14,2032-05-06,COMPLETE,SERVICING_SYS
,B5205,VA,2018-08-30,2038-08-30,347044.00,198686.20,4.718,240,AR,PURCHASE,D,6,HIGH,DELINQUENT,45,Quicken Loans,2026-04-09,2026-04-09,COMPLETE,SERVICING_SYS
L001681,B7716,FHA,2022-02-01,2052-02-01,376750.00,339039.50,5.959,360,UT,REFINANCE,A,0,MEDIUM,CURRENT,0,PNC Bank,2029-05-31,2029-06-23,INCOMPLETE,SERVICING_SYS
L001682,B1284,FHA,2022-09-08,2042-09-08,742783.00,0.00,8.182,180,OR,REFINANCE,C,30,HIGH,PAID_OFF,0,PNC Bank,2033-05-26,2033-05-26,COMPLETE,SERVICING_SYS
L001683,B2099,VA,2023-08-01,2038-08-01,502634.00,0.00,6.569,180,IN,CASH_OUT,B,8,HIGH,PAID_OFF,0,US Bank,2023-12-06,2023-12-07,COMPLETE,MANUAL_ENTRY
L001684,B4893,FHA,2020-09-01,2035-09-01,170067.00,93291.13,6.029,360,CA,CASH_OUT,A+,5,VERY_HIGH,DELINQUENT,65,Freedom Mortgage,2028-01-11,2028-01-31,COMPLETE,ORIGINATION_SYS
L001685,B1690,CONVENTIONAL,2010-01-21,2030-01-21,285228.00,90183.06,7.886,180,NC,PURCHASE,B+,14,VERY_HIGH,CURRENT,0,PNC Bank,2012-01-30,2012-02-07,COMPLETE,ORIGINATION_SYS
L001686,B8289,FHA,2017-01-29,2037-01-29,700581.00,465030.86,7.844,180,IL,PURCHASE,B,22,LOW,CURRENT,0,Wells Fargo,2023-03-26,2023-03-31,COMPLETE,MANUAL_ENTRY
L001687,B3250,VA,2022-05-31,2037-05-31,355278.00,166322.00,5.446,180,NE,CASH_OUT,A,20,VERY_HIGH,DELINQUENT,53,Freedom Mortgage,2028-02-20,2028-03-21,COMPLETE,ORIGINATION_SYS
L001688,B5105,JUMBO,2015-10-07,2035-10-07,235476.00,126017.73,5.469,360,NH,PURCHASE,B+,22,HIGH,CURRENT,0,Quicken Loans,2022-01-06,2022-01-16,COMPLETE,SERVICING_SYS
L001689,B3509,VA,2011-03-10,2031-03-10,140608.00,55186.04,3.43,360,RI,PURCHASE,A+,25,MEDIUM,DELINQUENT,62,Quicken Loans,2018-01-26,2018-02-16,COMPLETE,MANUAL_ENTRY
L001690,B2221,JUMBO,2018-06-21,2038-06-21,175332.00,102464.98,2.7,240,MT,CASH_OUT,A+,0,MEDIUM,CURRENT,0,Wells Fargo,2020-09-30,2020-10-22,INCOMPLETE,MANUAL_ENTRY
L001691,B2050,FHA,2019-01-02,2039-01-02,370459.00,0.00,5.297,360,DE,PURCHASE,C,4,HIGH,CLOSED,0,JPMorgan Chase,2025-07-23,2025-08-03,COMPLETE,SERVICING_SYS
L001692,B1323,JUMBO,2011-11-13,2031-11-13,68880.00,24458.02,2.517,360,AL,CASH_OUT,A+,24,VERY_HIGH,DELINQUENT,69,Quicken Loans,2018-03-09,2018-04-05,INCOMPLETE,SERVICING_SYS
L001693,B5673,CONVENTIONAL,2013-10-29,2028-10-29,552832.00,333783.67,4.21,180,OK,CASH_OUT,C,23,VERY_HIGH,CURRENT,0,US Bank,2024-07-20,2024-08-01,COMPLETE,ORIGINATION_SYS
L001694,B1008,CONVENTIONAL,2016-08-02,2036-08-02,137280.00,100941.86,6.558,180,NY,CASH_OUT,B+,11,LOW,CURRENT,0,PNC Bank,2017-06-03,2017-06-08,COMPLETE,ORIGINATION_SYS
L001695,B4762,FHA,2013-05-02,2033-05-02,747432.00,364663.79,2.697,180,ID,CASH_OUT,D,11,VERY_HIGH,CURRENT,0,Bank of America,2021-02-09,2021-03-01,COMPLETE,MANUAL_ENTRY
L001696,B8394,VA,2017-06-27,2047-06-27,291243.00,251721.75,4.026,180,MO,CASH_OUT,B+,21,HIGH,CURRENT,0,PNC Bank,2024-03-29,2024-04-18,COMPLETE,SERVICING_SYS
L001697,B7002,CONVENTIONAL,2011-11-15,2031-11-15,348019.00,129969.01,7.903,180,WY,CASH_OUT,B,27,VERY_HIGH,DEFAULT,198,Freedom Mortgage,2016-11-23,2016-12-06,INCOMPLETE,SERVICING_SYS
L001698,B7172,CONVENTIONAL,2022-11-11,2052-11-11,687455.00,406105.54,7.525,240,WY,PURCHASE,D,9,LOW,CURRENT,0,Freedom Mortgage,2031-04-13,2031-04-24,COMPLETE,MANUAL_ENTRY
L001699,B1955,FHA,2018-10-08,2048-10-08,583871.00,15000.00,8.236,240,HI,REFINANCE,B+,1,HIGH,CLOSED,0,Quicken Loans,2025-09-18,2025-09-26,COMPLETE,ORIGINATION_SYS
L001700,B4989,VA,2022-09-02,2052-09-02,655614.00,434407.67,3.372,240,CT,PURCHASE,A,2,LOW,CURRENT,0,PNC Bank,2025-08-25,2025-09-10,COMPLETE,MANUAL_ENTRY
L001701,B6267,FHA,2011-08-04,2041-08-04,312443.00,177071.76,7.411,180,OR,REFINANCE,A,16,MEDIUM,CURRENT,0,Wells Fargo,2017-05-29,2017-06-24,COMPLETE,MANUAL_ENTRY
L001702,B1653,FHA,2014-06-15,2044-06-15,338356.00,0.00,3.387,240,MN,CASH_OUT,D,21,MEDIUM,PAID_OFF,0,Wells Fargo,2014-08-18,2014-08-28,INCOMPLETE,SERVICING_SYS
L001703,B9979,CONVENTIONAL,2022-04-06,2037-04-06,652350.00,0.00,6.81,180,WI,REFINANCE,D,21,HIGH,PAID_OFF,0,US Bank,2027-10-10,2027-11-02,COMPLETE,SERVICING_SYS
L001704,B2698,JUMBO,2016-11-03,2036-11-03,55158.00,27112.74,6.826,240,DC,PURCHASE,A,8,VERY_HIGH,CURRENT,0,Wells Fargo,2027-05-31,2027-06-14,COMPLETE,SERVICING_SYS
L001705,B7943,JUMBO,2022-01-03,2037-01-03,334608.00,175230.57,7.686,240,NC,CASH_OUT,B+,19,VERY_HIGH,CURRENT,0,US Bank,2031-06-03,2031-06-20,COMPLETE,SERVICING_SYS
L001706,B2134,FHA,2017-06-01,2037-06-01,342322.00,175988.81,4.166,180,FL,CASH_OUT,A+,22,MEDIUM,CURRENT,0,Quicken Loans,2022-07-26,2022-08-23,MISSING,MANUAL_ENTRY
L001707,B4420,VA,2017-05-13,2047-05-13,506093.00,211697.08,4.761,180,AK,PURCHASE,B,26,HIGH,CURRENT,0,Freedom Mortgage,2024-11-19,2024-12-05,COMPLETE,SERVICING_SYS
L001708,B2145,VA,2020-09-25,2050-09-25,304176.00,174674.90,4.958,240,FL,CASH_OUT,B,27,LOW,DEFAULT,268,Freedom Mortgage,2025-05-19,2025-06-02,COMPLETE,SERVICING_SYS
L001709,B7205,CONVENTIONAL,2017-07-09,2047-07-09,314580.00,0.00,3.288,180,MD,PURCHASE,B,1,MEDIUM,PAID_OFF,0,Freedom Mortgage,2028-06-15,2028-06-29,MISSING,ORIGINATION_SYS
L001710,B6769,JUMBO,2021-01-13,2036-01-13,612975.00,348786.85,3.628,180,CT,PURCHASE,B+,2,MEDIUM,DELINQUENT,48,US Bank,2024-06-17,2024-07-09,COMPLETE,MANUAL_ENTRY
L001711,B5895,VA,2014-03-04,2044-03-04,561988.00,365703.06,6.235,360,MT,REFINANCE,B,11,VERY_HIGH,DEFAULT,292,Bank of America,2018-12-02,2018-12-24,INCOMPLETE,ORIGINATION_SYS
L001712,B3285,CONVENTIONAL,2021-09-23,2036-09-23,223274.00,158192.13,8.129,360,OH,REFINANCE,D,18,LOW,CURRENT,0,Bank of America,2027-09-01,2027-09-27,MISSING,SERVICING_SYS
L001713,B3561,VA,2018-10-01,2048-10-01,685144.00,439781.53,5.194,180,AZ,PURCHASE,A,21,MEDIUM,CURRENT,0,Freedom Mortgage,2024-11-06,2024-11-27,COMPLETE,MANUAL_ENTRY
L001714,B3610,CONVENTIONAL,2022-02-13,2052-02-13,532629.00,191352.85,3.748,240,ND,REFINANCE,C,4,VERY_HIGH,DELINQUENT,85,Freedom Mortgage,2024-01-30,2024-02-22,COMPLETE,SERVICING_SYS
L001715,B8581,JUMBO,2013-01-20,2033-01-20,617886.00,467477.24,8.389,360,AL,CASH_OUT,D,14,MEDIUM,DEFAULT,185,Freedom Mortgage,2018-06-03,2018-06-11,COMPLETE,ORIGINATION_SYS
L001716,B6684,VA,2010-03-01,2030-03-01,240837.00,176484.09,5.382,240,ID,PURCHASE,B+,4,VERY_HIGH,CURRENT,0,Quicken Loans,2012-09-24,2012-10-14,COMPLETE,ORIGINATION_SYS
L001717,B4577,CONVENTIONAL,2011-04-04,2031-04-04,396650.00,173902.31,8.149,240,SD,CASH_OUT,B,5,HIGH,CURRENT,0,Freedom Mortgage,2019-04-02,2019-05-01,INCOMPLETE,ORIGINATION_SYS
L001718,B6424,VA,2017-01-01,2047-01-01,221145.00,179708.75,4.527,240,WA,CASH_OUT,B+,7,VERY_HIGH,CURRENT,0,Quicken Loans,2025-03-27,2025-04-16,COMPLETE,ORIGINATION_SYS
L001719,B7903,VA,2012-05-01,2032-05-01,549831.00,511998.72,4.898,360,ND,REFINANCE,C,12,LOW,CURRENT,0,Bank of America,2023-02-11,2023-03-13,MISSING,MANUAL_ENTRY
L001720,B2155,FHA,2015-12-08,2045-12-08,502181.00,313687.20,4.201,360,OH,REFINANCE,B+,14,LOW,CURRENT,0,Wells Fargo,2018-02-12,2018-03-05,INCOMPLETE,ORIGINATION_SYS
L001721,B5571,FHA,2015-05-14,2045-05-14,694832.00,326675.79,5.03,180,AK,CASH_OUT,A+,19,HIGH,CURRENT,0,JPMorgan Chase,2024-11-13,2024-11-14,COMPLETE,MANUAL_ENTRY
L001722,B9266,JUMBO,2011-01-22,2026-01-22,306837.00,206915.04,3.047,240,IA,PURCHASE,C,13,LOW,CURRENT,0,Bank of America,2012-06-15,2012-07-13,INCOMPLETE,ORIGINATION_SYS
L001723,B5590,FHA,2010-11-09,2040-11-09,67729.00,61993.69,4.456,240,XX,CASH_OUT,B+,14,VERY_HIGH,CURRENT,0,JPMorgan Chase,2013-05-21,2013-06-06,INCOMPLETE,ORIGINATION_SYS
L001724,B5846,VA,2017-02-24,2037-02-24,433584.00,301470.70,8.264,240,SC,CASH_OUT,C,11,LOW,DELINQUENT,53,Bank of America,2022-06-03,2022-06-13,INCOMPLETE,ORIGINATION_SYS
L001725,B6972,VA,2018-09-04,2033-09-04,640500.00,487771.39,7.885,360,MN,PURCHASE,B+,10,MEDIUM,CURRENT,0,PNC Bank,2020-01-16,2020-02-12,COMPLETE,SERVICING_SYS
L001726,B2217,JUMBO,2013-03-20,2028-03-20,525142.00,462777.74,6.401,180,SC,CASH_OUT,B+,5,LOW,DEFAULT,346,Bank of America,2015-02-19,2015-03-17,MISSING,SERVICING_SYS
L001727,B3220,JUMBO,2016-08-16,2046-08-16,360222.00,182915.38,6.284,360,NJ,PURCHASE,A,16,MEDIUM,CURRENT,0,Bank of America,2026-01-17,2026-02-16,COMPLETE,MANUAL_ENTRY
L001728,B5661,VA,2018-02-16,2048-02-16,303726.00,0.00,2.558,360,IL,REFINANCE,B,9,LOW,PAID_OFF,0,US Bank,2027-01-08,2027-01-16,COMPLETE,MANUAL_ENTRY
L001729,B6193,CONVENTIONAL,2011-12-27,2041-12-27,90669.00,0.00,6.744,240,NM,CASH_OUT,C,2,MEDIUM,PAID_OFF,0,Freedom Mortgage,2013-11-30,2013-12-29,COMPLETE,ORIGINATION_SYS
L001730,B2865,FHA,2017-04-15,2037-04-15,476389.00,145443.80,7.299,360,IA,REFINANCE,A+,22,HIGH,CURRENT,0,Quicken Loans,2024-01-13,2024-01-15,COMPLETE,MANUAL_ENTRY
L001731,B9086,FHA,2023-12-25,2043-12-25,234445.00,206339.96,4.242,180,DE,PURCHASE,A,24,MEDIUM,CURRENT,0,US Bank,2028-09-22,2028-09-24,INCOMPLETE,MANUAL_ENTRY
L001732,B6002,CONVENTIONAL,2014-07-28,2044-07-28,137643.00,130217.96,3.477,360,AR,CASH_OUT,A+,20,LOW,CURRENT,0,US Bank,2017-11-26,2017-12-08,COMPLETE,SERVICING_SYS
L001733,B1591,FHA,2018-01-31,2033-01-31,247400.00,93037.54,2.921,180,MT,CASH_OUT,B+,26,MEDIUM,CURRENT,0,Wells Fargo,2025-09-30,2025-10-14,MISSING,ORIGINATION_SYS
L001734,B2133,JUMBO,2019-09-02,2049-09-02,468059.00,0.00,3.01,360,OK,CASH_OUT,A,19,LOW,CLOSED,0,US Bank,2030-02-17,2030-03-14,INCOMPLETE,SERVICING_SYS
L001735,B5079,VA,2010-10-20,2030-10-20,81638.00,30435.42,8.216,240,NV,PURCHASE,D,2,HIGH,PENDING,80,US Bank,2012-08-30,2012-09-14,INCOMPLETE,SERVICING_SYS
L001736,B8524,FHA,2011-04-21,2041-04-21,570021.00,339138.70,3.857,240,IN,PURCHASE,D,0,MEDIUM,DEFAULT,168,PNC Bank,2015-05-26,2015-06-10,MISSING,MANUAL_ENTRY
L001737,B8200,CONVENTIONAL,2011-09-22,2026-09-22,734010.00,684150.81,8.225,360,WY,PURCHASE,A,13,VERY_HIGH,DELINQUENT,79,Freedom Mortgage,2012-06-02,2012-06-16,COMPLETE,SERVICING_SYS
L001738,B7507,FHA,2023-04-27,2053-04-27,344582.00,193546.85,7.668,180,KS,PURCHASE,B+,14,LOW,CURRENT,0,Wells Fargo,2032-10-15,2032-10-30,COMPLETE,MANUAL_ENTRY
L001739,B5494,CONVENTIONAL,2017-02-20,2047-02-20,59334.00,47934.64,5.857,180,IN,REFINANCE,B,27,LOW,CURRENT,0,Freedom Mortgage,2026-12-09,2027-01-02,COMPLETE,MANUAL_ENTRY
L001740,B3803,FHA,2021-01-04,2041-01-04,349173.00,304861.28,5.309,360,OR,REFINANCE,B,4,HIGH,CURRENT,0,US Bank,2026-12-29,2027-01-24,COMPLETE,MANUAL_ENTRY
L001741,B2873,JUMBO,2018-05-21,2048-05-21,404067.00,316284.03,7.19,180,ND,PURCHASE,B,13,VERY_HIGH,CURRENT,0,US Bank,2028-03-23,2028-04-09,MISSING,MANUAL_ENTRY
L001742,B4940,CONVENTIONAL,2020-12-20,2035-12-20,465633.00,0.00,2.695,360,KY,REFINANCE,C,16,HIGH,PAID_OFF,0,Quicken Loans,2023-03-18,2023-03-31,INCOMPLETE,SERVICING_SYS
L001743,B2447,FHA,2021-08-08,2041-08-08,552905.00,505037.03,2.732,180,MI,REFINANCE,B,18,VERY_HIGH,CURRENT,0,Quicken Loans,2026-02-02,2026-02-14,COMPLETE,SERVICING_SYS
L001744,B5146,CONVENTIONAL,2018-01-14,2048-01-14,366575.00,111133.10,4.719,180,VA,REFINANCE,B+,6,VERY_HIGH,CURRENT,0,Wells Fargo,2026-07-10,2026-07-12,COMPLETE,SERVICING_SYS
L001745,B2247,CONVENTIONAL,2012-08-26,2027-08-26,371824.00,205009.55,5.598,180,WV,PURCHASE,C,10,HIGH,CURRENT,0,PNC Bank,2014-12-16,2015-01-05,COMPLETE,SERVICING_SYS
L001746,B4792,JUMBO,2015-10-17,2030-10-17,467581.00,292474.04,5.212,240,IL,REFINANCE,B+,8,HIGH,CURRENT,0,Bank of America,2021-07-21,2021-07-31,INCOMPLETE,SERVICING_SYS
L001747,B7777,FHA,2019-03-15,2039-03-15,80054.00,0.00,3.413,180,ND,REFINANCE,A+,15,HIGH,CLOSED,0,PNC Bank,2028-10-29,2028-11-02,COMPLETE,MANUAL_ENTRY
L001748,B1906,VA,2019-12-25,2049-12-25,267746.00,148298.15,7.526,360,DC,CASH_OUT,B,8,LOW,CURRENT,0,Freedom Mortgage,2026-01-23,2026-02-14,COMPLETE,ORIGINATION_SYS
L001749,B5253,CONVENTIONAL,2019-02-12,2049-02-12,428233.00,137696.23,3.943,360,OK,REFINANCE,B,27,VERY_HIGH,CURRENT,0,Freedom Mortgage,2021-04-26,2021-05-10,COMPLETE,MANUAL_ENTRY
L001750,B3033,VA,2019-06-03,2034-06-03,560671.00,506380.76,7.368,360,KY,REFINANCE,A+,23,VERY_HIGH,CURRENT,0,Quicken Loans,2026-11-29,2026-12-17,COMPLETE,ORIGINATION_SYS
L001751,B8776,VA,2011-11-24,2041-11-24,549100.00,465455.67,3.511,180,DE,REFINANCE,B+,28,LOW,DELINQUENT,52,PNC Bank,2021-06-14,2021-06-28,COMPLETE,SERVICING_SYS
L001752,B6128,CONVENTIONAL,2020-05-04,2050-05-04,744434.00,602285.33,7.397,360,IA,PURCHASE,D,8,VERY_HIGH,DELINQUENT,50,PNC Bank,2026-12-25,2026-12-27,COMPLETE,MANUAL_ENTRY
L001753,B3055,VA,2011-01-14,2026-01-14,144893.00,85374.06,6.318,240,CA,CASH_OUT,B+,7,LOW,CURRENT,0,Freedom Mortgage,2021-12-13,2021-12-21,INCOMPLETE,MANUAL_ENTRY
L001754,B5017,VA,2016-10-07,2046-10-07,345532.00,0.00,6.782,180,OH,PURCHASE,B+,6,VERY_HIGH,PAID_OFF,0,JPMorgan Chase,2020-01-31,2020-02-21,COMPLETE,SERVICING_SYS
L001755,B1790,FHA,2018-01-21,2038-01-21,740419.00,0.00,4.987,240,SD,REFINANCE,B+,15,LOW,CLOSED,0,Freedom Mortgage,2019-07-15,2019-07-17,COMPLETE,MANUAL_ENTRY
L001756,B1614,VA,2012-11-30,2042-11-30,117894.00,0.00,2.938,360,NY,CASH_OUT,A+,3,LOW,PAID_OFF,0,Quicken Loans,2023-10-06,2023-10-09,COMPLETE,SERVICING_SYS
L001757,B9271,FHA,2015-10-13,2035-10-13,450372.00,343708.86,2.862,360,MD,PURCHASE,B+,24,HIGH,CURRENT,0,Freedom Mortgage,2017-01-07,2017-02-05,COMPLETE,MANUAL_ENTRY
L001758,B8911,VA,2021-07-30,2051-07-30,733183.00,0.00,5.857,360,AL,PURCHASE,D,17,LOW,CLOSED,0,PNC Bank,2023-09-24,2023-09-28,COMPLETE,ORIGINATION_SYS
L001759,B3677,FHA,2017-07-01,2032-07-01,214442.00,76396.04,4.937,360,AR,CASH_OUT,D,21,VERY_HIGH,DELINQUENT,79,Quicken Loans,2023-10-20,2023-11-12,COMPLETE,MANUAL_ENTRY
L001760,B6914,JUMBO,2019-08-27,2039-08-27,263142.00,172898.50,2.879,240,TX,CASH_OUT,B,3,LOW,CURRENT,0,Freedom Mortgage,2026-02-20,2026-02-20,COMPLETE,MANUAL_ENTRY
L001761,B8985,CONVENTIONAL,2020-08-05,2035-08-05,672568.00,570208.19,5.666,360,NE,CASH_OUT,B+,24,VERY_HIGH,CURRENT,0,Freedom Mortgage,2021-03-14,2021-04-08,MISSING,ORIGINATION_SYS
L001762,B9435,FHA,2013-09-07,2028-09-07,572935.00,470010.95,4.138,240,UT,CASH_OUT,B+,13,VERY_HIGH,DEFAULT,107,PNC Bank,2020-03-01,2020-03-10,COMPLETE,SERVICING_SYS
L001763,B5407,VA,2013-12-12,2043-12-12,479754.00,0.00,4.87,240,NM,REFINANCE,C,21,HIGH,PAID_OFF,0,Wells Fargo,2022-12-25,2023-01-18,COMPLETE,ORIGINATION_SYS
L001764,B1057,CONVENTIONAL,2021-04-06,2036-04-06,518449.00,491830.88,3.663,240,WI,PURCHASE,A,5,VERY_HIGH,CURRENT,0,JPMorgan Chase,2026-09-09,2026-09-21,COMPLETE,ORIGINATION_SYS
L001765,B6657,FHA,2011-04-23,2026-04-23,181079.00,153799.78,8.218,240,IA,PURCHASE,A,19,LOW,CURRENT,0,Quicken Loans,2022-01-24,2022-02-17,INCOMPLETE,SERVICING_SYS
L001766,B3432,VA,2010-11-18,2040-11-18,449609.00,201251.82,5.29,360,DE,PURCHASE,C,22,MEDIUM,CURRENT,0,Quicken Loans,2016-09-26,2016-10-20,COMPLETE,MANUAL_ENTRY
L001767,B7687,FHA,2010-07-22,2025-07-22,425558.00,0.00,3.665,240,IN,REFINANCE,B,4,HIGH,PAID_OFF,0,PNC Bank,2015-02-12,2015-02-24,COMPLETE,MANUAL_ENTRY
L001768,B3895,FHA,2015-03-07,2035-03-07,196604.00,0.00,4.522,360,AZ,PURCHASE,B,22,VERY_HIGH,PAID_OFF,0,Freedom Mortgage,2024-05-20,2024-06-13,COMPLETE,MANUAL_ENTRY
L001769,B1557,FHA,2011-03-12,2026-03-12,619605.00,464952.91,6.958,180,IL,PURCHASE,B,21,LOW,CURRENT,0,PNC Bank,2018-08-14,2018-09-03,COMPLETE,MANUAL_ENTRY
L001770,B8976,CONVENTIONAL,2014-09-21,2044-09-21,344577.00,185602.03,4.116,180,PA,CASH_OUT,B+,20,HIGH,DELINQUENT,35,Freedom Mortgage,2016-03-27,2016-04-25,COMPLETE,ORIGINATION_SYS
L001771,B7326,VA,2020-09-16,2040-09-16,649121.00,472671.29,4.717,360,MD,CASH_OUT,B+,4,LOW,CURRENT,0,Bank of America,2030-10-24,2030-11-08,COMPLETE,MANUAL_ENTRY
L001772,B3383,JUMBO,2014-12-28,2034-12-28,700876.00,514909.90,3.689,360,ND,REFINANCE,A+,6,HIGH,CURRENT,0,PNC Bank,2015-05-30,2015-06-29,COMPLETE,MANUAL_ENTRY
L001773,B9484,FHA,2014-10-15,2044-10-15,649959.00,211048.51,6.566,180,AK,PURCHASE,B,3,HIGH,DELINQUENT,69,Freedom Mortgage,2025-01-28,2025-02-15,INCOMPLETE,SERVICING_SYS
L001774,B8141,JUMBO,2017-09-30,2037-09-30,134617.00,168271.25,7.762,360,MT,CASH_OUT,B+,24,LOW,DELINQUENT,38,Quicken Loans,2021-07-19,2021-08-08,COMPLETE,SERVICING_SYS
L001775,B9714,JUMBO,2021-01-31,2041-01-31,543912.00,196272.39,3.98,360,WA,CASH_OUT,A,28,LOW,CURRENT,0,JPMorgan Chase,2027-07-16,2027-08-01,COMPLETE,SERVICING_SYS
L001776,B7560,FHA,2013-04-16,2033-04-16,449647.00,184257.52,7.945,240,OR,CASH_OUT,D,7,HIGH,CURRENT,0,US Bank,2017-04-28,2017-05-08,MISSING,SERVICING_SYS
L001777,B6935,JUMBO,2010-03-01,2025-03-01,633355.00,421734.27,7.172,360,CA,REFINANCE,A,16,VERY_HIGH,CURRENT,0,JPMorgan Chase,2018-08-03,2018-08-04,COMPLETE,MANUAL_ENTRY
L001778,B7228,JUMBO,2012-01-16,2027-01-16,744352.00,0.00,3.829,360,MN,CASH_OUT,D,21,VERY_HIGH,PAID_OFF,0,JPMorgan Chase,2017-05-14,2017-06-06,COMPLETE,ORIGINATION_SYS
L001779,B2070,JUMBO,2013-10-24,2043-10-24,264439.00,128332.95,6.505,180,PA,PURCHASE,A,19,LOW,CURRENT,0,Bank of America,2016-11-24,2016-12-11,COMPLETE,SERVICING_SYS
L001780,B5984,JUMBO,2010-07-07,2040-07-07,513853.00,0.00,7.141,360,SD,CASH_OUT,B,21,VERY_HIGH,PAID_OFF,0,US Bank,2012-04-28,2012-05-09,COMPLETE,MANUAL_ENTRY
L001781,B2584,JUMBO,2016-04-07,2031-04-07,557871.00,526974.87,4.256,360,MS,CASH_OUT,A+,3,LOW,DEFAULT,101,Bank of America,2023-01-26,2023-02-06,INCOMPLETE,ORIGINATION_SYS
L001782,B4496,FHA,2016-02-06,2036-02-06,506475.00,0.00,5.737,360,WV,CASH_OUT,C,4,LOW,PAID_OFF,0,PNC Bank,2019-01-15,2019-01-25,COMPLETE,SERVICING_SYS
L001783,B2483,FHA,2011-12-21,2041-12-21,250679.00,147305.58,8.36,240,KY,REFINANCE,A,19,VERY_HIGH,DEFAULT,245,US Bank,2020-05-08,2020-05-18,COMPLETE,MANUAL_ENTRY
L001784,B7388,VA,2010-11-29,2030-11-29,215405.00,169198.30,4.86,360,HI,REFINANCE,B,9,MEDIUM,CURRENT,0,Bank of America,2013-09-05,2013-09-13,COMPLETE,MANUAL_ENTRY
L001785,B4852,JUMBO,2017-05-27,2032-05-27,167543.00,70591.24,2.881,360,IN,REFINANCE,C,13,HIGH,CURRENT,0,Quicken Loans,2021-06-21,2021-07-04,COMPLETE,SERVICING_SYS
